id,city,fold
KJirgy,ARG,3
XGTUVy,ARG,3
GCSFdE,ATL,3
IMVXAw,ARG,3
ytZRwG,JAX,3
tgkhqU,JAX,3
okBdfd,JAX,3
sATwUE,JAX,3
KzIQaQ,OMA,3
jBrzMG,JAX,3
HJCZpE,ARG,3
KvafPw,ARG,3
irKeWQ,ATL,3
IinjgC,OMA,3
SOQQiN,JAX,3
ANveCL,ARG,3
yPMlrY,ARG,3
jQPDjT,JAX,3
dSMZgK,JAX,3
STavKS,ARG,3
XjzkyL,ARG,3
DOFMSO,OMA,3
mGaqzw,ARG,3
tLlPsu,ARG,3
GLchSv,ARG,3
rJOCDp,ARG,3
zrZeQu,ARG,3
MWssbr,OMA,3
rArENu,ARG,3
jXOBoQ,JAX,3
RdGqCU,ATL,3
FUuMwb,OMA,3
HcwKdk,OMA,3
XiPhzY,OMA,3
nmPxuw,ARG,3
EMtHts,ARG,3
ZHlGZr,ARG,3
YyZeGF,OMA,3
asnHQg,OMA,3
oPfeup,JAX,3
VOerCV,OMA,3
JdknOL,ATL,3
CevmaT,JAX,3
ZXoRME,JAX,3
RCoJHs,ARG,3
jzBaqV,ATL,3
nYCkVa,OMA,3
xCurPj,ARG,3
aucwYa,ARG,3
knaIpv,ARG,3
JKTnNN,OMA,3
qHBcpO,ATL,3
RwVtAh,JAX,3
kExMXN,OMA,3
bDhHom,ARG,3
rxcqTd,ARG,3
SoFrlJ,JAX,3
wqAsCr,ARG,3
Ecryak,OMA,3
dAiuNs,ARG,3
JWpNea,JAX,3
Byegvp,JAX,3
mrgtBj,JAX,3
IkKxiO,ARG,3
hcOYmF,JAX,3
LnXMVr,ATL,3
YEbvTy,JAX,3
ElxHMH,JAX,3
ZMEBEt,ARG,3
iJTZGw,JAX,3
VxIKOm,OMA,3
sNbSOx,ATL,3
zTjQPr,JAX,3
bAZJzN,OMA,3
elAIHy,OMA,3
YnZVIM,JAX,3
ZBaaRk,ARG,3
MJJJaq,ATL,3
FYEoqR,OMA,3
OoRbsb,OMA,3
HEtVcE,OMA,3
MUtwoN,OMA,3
zgtKZz,ATL,3
wjgWZE,ATL,3
NzooaS,ARG,3
MoOgGw,ATL,3
rdCsbf,ARG,3
jSjVrW,ARG,3
zVFqQH,ARG,3
FaXYxJ,ARG,3
aFvqWS,JAX,3
ZPVvmV,ARG,3
vRShOR,JAX,3
WEeIly,ARG,3
uovmDn,OMA,3
MkGlnO,JAX,3
yrVfxw,OMA,3
qXOFmq,JAX,3
qAEIjb,JAX,3
wYVHZO,ARG,3
BCOqzf,ARG,3
vbIAMy,ATL,3
PCrOIB,ATL,3
ngRteQ,OMA,3
TRVsrB,OMA,3
LpEprj,ATL,3
wqPQaQ,ARG,3
SUyexb,ATL,3
bgopeF,JAX,3
JOKdNN,OMA,3
KXWLAY,ARG,3
pgXVXM,JAX,3
yiOsSV,ARG,3
kWDLrN,OMA,3
zLNQFw,ARG,3
iUhPjq,OMA,3
kVYkiv,ATL,3
CgZEYb,OMA,3
SQXQMx,ARG,3
eJEOqI,ARG,3
KANkNx,OMA,3
QMEwLY,ARG,3
DpXyQf,ARG,3
LSpsgy,ARG,3
aZpKcw,ARG,3
yhUBdq,ARG,3
Jzlsrt,ATL,3
IDcdYE,JAX,3
lGqclL,JAX,3
MsKmIo,OMA,3
VhhStk,ARG,3
jvISHE,ARG,3
ouNQvH,JAX,3
SigxIs,ARG,3
RLpEtL,JAX,3
FzwbOp,OMA,3
cGKRtl,OMA,3
aJSDnl,OMA,3
fUExlq,JAX,3
himNes,ARG,3
AOQlAA,OMA,3
jArpBq,JAX,3
wsvemj,JAX,3
EHCqQk,OMA,3
MuoxOK,ARG,3
gprlnd,OMA,3
FAJOPN,OMA,3
uUaEOk,OMA,3
ouNJHg,ATL,3
VItLeb,OMA,3
JxVJyq,JAX,3
sPIDbd,OMA,3
fjwBrl,JAX,3
Skrfgu,ARG,3
ZZjaNQ,ARG,3
INAanI,OMA,3
ZaJeWw,JAX,3
tYRYGn,ATL,3
hpqPid,JAX,3
vNTKkG,ARG,3
zSdIPh,OMA,3
yDGgSu,OMA,3
HnHkEE,JAX,3
jQdZWu,JAX,3
quRsuR,ARG,3
bpQQKJ,OMA,3
ufiONr,ARG,3
oUFmRS,ATL,3
tNNeLS,ARG,3
EXakMU,OMA,3
ljRKsG,JAX,3
DDHYUd,OMA,3
urSRog,ATL,3
KkprCz,ARG,3
FutQdv,OMA,3
KEVJOi,OMA,4
sXebIc,ARG,4
ElvBKR,JAX,4
kWswwy,JAX,4
BamakC,JAX,4
flHPSJ,ARG,4
wMQMcu,ARG,4
SSZMkR,ARG,4
PkkNeZ,ATL,4
UfGIyj,OMA,4
nThDQN,JAX,4
tWyzeX,ATL,4
lGDACs,ATL,4
jIAAwc,OMA,4
WIrJGL,JAX,4
koNKeW,OMA,4
MSPzoM,ARG,4
FWYwpx,OMA,4
BSFyTI,OMA,4
fulHFx,JAX,4
Lymomx,ARG,4
ofbmUk,ARG,4
pOWqxm,ARG,4
vxgPui,OMA,4
Igpmcm,ARG,4
QjlFmj,OMA,4
YoGLrs,JAX,4
dJVZbN,ARG,4
bZChYr,OMA,4
RCpxpC,OMA,4
BUYZyk,OMA,4
RrNzSn,ATL,4
DFMLiw,OMA,4
bykbRd,OMA,4
jqgDDH,ATL,4
cGtVhE,ARG,4
hvOSax,OMA,4
PWeLbW,ARG,4
XdSfKl,ARG,4
GSjpYU,ATL,4
zgFoBi,JAX,4
JVwPFd,ARG,4
LIXLNR,ARG,4
LDrtfJ,ARG,4
ItvWQN,ARG,4
HjkNVo,ARG,4
bnbvzA,OMA,4
LRXuix,ARG,4
ZNSdRy,JAX,4
pYLYQW,JAX,4
ZdgUjk,ARG,4
ljvpqe,JAX,4
IoeYfS,ARG,4
tgwBvy,JAX,4
gtBXCl,JAX,4
bDHBix,ATL,4
GEvWJt,JAX,4
DvLJNJ,ARG,4
mYuhOJ,ARG,4
fWeubz,OMA,4
YpFcgv,JAX,4
SwIAEm,ARG,4
AMXEER,OMA,4
gmOETb,ATL,4
AJFFBQ,OMA,4
xddtBy,ARG,4
hpiNMK,ARG,4
PVGDVx,ATL,4
EczSTk,ARG,4
psFtZR,ATL,4
bUdIHV,ARG,4
ujgXLj,OMA,4
YXcqxi,OMA,4
iZBsjh,ARG,4
TeTkaA,OMA,4
EOrDVK,ARG,4
keqyhb,ARG,4
XiuWnJ,JAX,4
MijrDx,JAX,4
MXlLfP,JAX,4
APFXDe,ARG,4
LJKICl,OMA,4
jfwQiG,OMA,4
YYNyqS,ARG,4
Hhniwm,JAX,4
wRGJKB,JAX,4
DXDbIe,ARG,4
ksxtCT,ATL,4
WOyzKQ,ARG,4
RvMaKI,ARG,4
LbLoRp,OMA,4
NWcVzN,ARG,4
WxqwXo,ARG,4
HAvXfI,OMA,4
xvIhVl,OMA,4
nqaJug,OMA,4
NqFqTz,ATL,4
BdZLtB,ARG,4
xfESmd,OMA,4
HaGvSB,ATL,4
BUBdOz,ARG,4
OpuVzh,JAX,4
lhQdRF,OMA,4
XDjLhU,ATL,4
iQpise,JAX,4
YvemEj,OMA,4
ydJsfl,ARG,4
tQulqa,JAX,4
fsDaXB,OMA,4
aePLMv,ARG,4
vywEfq,JAX,4
zwJdRC,ARG,4
yZOmgW,OMA,4
rvLAYp,ARG,4
tGVwXW,ATL,4
pRjzHA,OMA,4
oQsPQV,ARG,4
YOJgGA,ATL,4
uoYyIA,ATL,4
dnjjzE,JAX,4
gLlfWo,OMA,4
FFZDSL,ARG,4
SLSxKe,ARG,4
KNHsbP,JAX,4
MSfDrE,OMA,4
tkGTSY,JAX,4
zVCelp,OMA,4
GmtKap,ARG,4
hdlIkI,OMA,4
zrrawi,OMA,4
wjXDTV,ARG,4
aKLLpW,JAX,4
jPBHnq,OMA,4
PudsOG,ARG,4
bbIRQd,JAX,4
LVFvQC,OMA,4
iumpXS,ATL,4
JyjbUn,ATL,4
IZtsrj,ARG,4
ESnsUz,ARG,4
eaNHRd,ARG,4
xKYYAf,ARG,4
QTKfPA,JAX,4
ktfBBK,ATL,4
HpgEvc,OMA,4
cmuiKF,OMA,4
CtGoDD,JAX,4
QwbcWn,ARG,4
UCXfDR,ARG,4
lPLDKR,JAX,4
RyVXIN,ARG,4
fsqBvb,OMA,4
JJHrPd,ATL,4
qFHwgB,ARG,4
ONRpuA,ARG,4
qlMXDl,ARG,4
ZlECzV,OMA,4
Bkhcjv,OMA,4
aIiuRI,ARG,4
LbkwxR,OMA,4
HGGiYn,JAX,4
rCjFIc,OMA,4
gIceUH,OMA,4
JzZOeK,OMA,4
PHiqNW,OMA,4
bfbRIu,OMA,4
ZKNCYc,JAX,4
NWQIQz,OMA,4
umZaQu,ATL,4
MJuiwL,ATL,4
cchBsD,OMA,4
nCKiYn,JAX,4
OJLSKn,OMA,4
sfPNkZ,JAX,4
oonkdN,JAX,4
VzkPgb,ARG,4
qGDTMG,JAX,4
JTxPdE,ARG,4
QZQMma,ARG,4
XylcNG,ARG,4
LQRooV,ATL,4
ZMdSms,JAX,4
YBZjZR,OMA,4
ZZibud,ARG,4
vOuqOC,ARG,4
CngjFZ,ARG,4
BsLYbt,JAX,4
XEtiHq,ATL,4
ruTEed,ARG,4
UBTfAL,JAX,4
WYwHwN,OMA,4
psmgZQ,OMA,4
aDjGKk,ARG,4
GJqdzc,JAX,4
TXUNSv,OMA,4
IwUZii,OMA,4
NokRHX,OMA,4
CdYblq,ARG,4
mizkfv,OMA,4
vTRJRI,ATL,4
vUAfrD,ARG,4
HJPypy,ARG,4
rOwCvG,ARG,4
KwEQIr,ARG,4
HNMSHP,ATL,4
iAGEAj,ARG,4
lkaiRk,ATL,4
yKAtJR,ATL,4
uMkaII,ARG,4
Wkmjbg,OMA,4
VzAsRB,JAX,4
mttwvh,JAX,4
VXHNzO,JAX,4
bXMahY,ARG,4
DlaoDk,OMA,4
JMzoKn,OMA,4
aSCqNm,OMA,4
EijmFh,JAX,4
aJwPzG,ARG,4
EKMSyf,ATL,4
HtNmnY,ARG,4
ENAuuN,OMA,4
DPvrUH,OMA,4
DmiAzy,ARG,4
WnWmHE,OMA,4
EwDQDB,OMA,4
LudzvV,ARG,4
TCmuIz,ARG,4
ixwtVH,ATL,4
oMCycW,ARG,4
gWmles,OMA,4
LSNTAq,OMA,4
yRiROG,OMA,4
hSdnYe,ARG,4
qvohVc,OMA,4
aSDcLK,ARG,4
dxtTfm,JAX,4
mLxIsF,ARG,4
wuwgWr,JAX,4
mzisfz,ARG,4
strGWz,ARG,4
pzvvQH,OMA,4
bVtlge,ARG,4
HFZKxz,ARG,4
epzCgx,ATL,4
SDZDtF,OMA,4
FFEvNa,ATL,4
qpRPfI,ATL,4
HvJxRi,JAX,4
bKoGIt,ARG,4
WodNma,OMA,4
oiuWSs,JAX,4
NzpEVG,ARG,4
IhkxeQ,ARG,4
amrVND,ARG,4
yXccMI,JAX,4
grABDl,ARG,4
VtkyUn,ARG,4
UGmlRZ,OMA,4
Psfkwn,OMA,4
McBrin,ATL,4
ckZkuh,OMA,4
reNndT,JAX,4
usgYHt,ARG,4
gGeiNq,ARG,4
YvWbTL,ATL,4
VHmUEE,ARG,4
bbjGDO,OMA,4
GmXVKV,JAX,4
DQxQDv,OMA,4
evDsPs,ATL,4
KKHalT,OMA,4
LCHLgv,JAX,4
utgeYm,JAX,4
DtPahc,ARG,4
CzeNdK,OMA,4
HjQQlz,ARG,4
ZrxGJb,JAX,4
BcfTdz,OMA,4
kQeDMV,ARG,4
QsNacU,JAX,4
Bzpwen,JAX,4
zimlcV,ARG,4
ktJtkW,ARG,4
HHTPZY,JAX,4
vpAcpI,ARG,4
UtpBoP,OMA,4
IBkRDG,JAX,4
cDjwVY,ARG,4
tDofPh,ARG,4
RNCmzm,OMA,4
yBJNQl,OMA,4
XMJjlV,JAX,4
ozsIIW,ATL,4
janShB,ARG,4
MrtkDI,OMA,4
NFczHZ,ARG,4
IDlujY,JAX,4
FtGAbL,OMA,4
ZajVTi,JAX,4
ZwBsRH,JAX,4
PcXTUM,OMA,4
JfLrkE,ATL,4
CWPLLH,JAX,4
LvYDiP,JAX,4
VyHAHf,ARG,4
ZxCqYr,ARG,4
GNjjal,ARG,4
utRzyW,ARG,4
dGmGTU,JAX,4
rfjfrH,ARG,4
NQVhru,ARG,4
nxxpXV,ARG,4
tiWLUq,ARG,4
PTkaKg,OMA,4
htCcmG,OMA,4
QXIYBv,JAX,4
uLcCCR,OMA,4
euOfbZ,OMA,4
Iogkxo,JAX,4
lkLiFr,ATL,4
qXNDhe,JAX,4
XfrdGk,ARG,4
hYBpJN,JAX,4
ekXzbC,ARG,4
WvrWft,ARG,4
qVsGzd,ARG,4
jCflIQ,ARG,4
JsEWzp,OMA,4
zNtQYJ,ATL,4
LmNtDJ,JAX,4
Ixafnp,OMA,4
VTIIUL,ATL,4
ahwXFf,ARG,4
MVNZxh,ARG,4
ysthfJ,OMA,4
obJWBf,ARG,4
lGLjyM,OMA,4
bTbHJv,ATL,4
MqvrGv,ARG,4
dMiqWD,ATL,4
NJUsLP,OMA,4
rvebBf,ATL,4
PbGBBM,ATL,4
jCFqkY,ARG,4
IOdhia,OMA,4
UdyCQE,JAX,4
SGFXBd,ARG,4
qgFOVD,ATL,4
EqQHJy,ARG,4
LyDjmT,OMA,4
IgevVx,JAX,4
SYuHwx,OMA,4
wfeTbn,JAX,4
TPRVes,ATL,4
RIIeED,OMA,4
UqsBZr,OMA,4
oubIst,OMA,4
uKPfPz,OMA,4
xabKyW,ATL,4
gEcphM,ARG,4
fSRvXN,ARG,4
tjNyfi,ARG,4
mUmmqL,OMA,4
SmjWLW,OMA,4
XJZbbQ,ARG,4
FphyyE,OMA,4
HONgMa,ATL,4
vRODSE,ARG,4
mnrLmG,OMA,4
cKebXi,OMA,4
dYSlIg,JAX,4
nRXxfD,OMA,4
gdAmNm,ARG,4
uZtyMM,OMA,4
kRmipL,JAX,4
jjntEi,OMA,4
prGUhN,ARG,4
PCzFJz,OMA,4
GyVQig,ARG,4
KxSevI,OMA,4
WWexON,JAX,4
iAxDfD,ARG,4
CWWyDO,JAX,4
vETIPo,OMA,4
qdPHgv,ARG,4
RvKWMB,ARG,4
EVPGat,ATL,4
SVidwR,OMA,4
esIiVF,OMA,4
tgVZyV,ARG,4
XyTeqS,JAX,4
EuaBxt,JAX,4
McdTBE,OMA,4
FZtDxD,ARG,4
bQmrMT,OMA,4
iXerIY,OMA,4
eyCuUw,OMA,4
zNWfbj,OMA,4
rfqozC,ARG,4
vpqyFr,ATL,4
DtcQrK,ATL,4
YblnTt,ARG,4
SAnsSB,JAX,4
WcZXWG,ARG,4
Gjjnur,ARG,4
YqpoVD,JAX,4
kCTeGO,ARG,4
VmMmuy,JAX,4
zShQdO,ARG,4
pOkXFE,OMA,4
SWcXca,ARG,4
ldEhBD,ARG,4
mNLhSy,JAX,4
bZdbFb,ARG,4
bqKvul,JAX,4
Ztfgrj,OMA,4
KMbIHW,ARG,4
UWpMzF,ARG,4
KBNgTd,ARG,4
ODwjJw,ARG,4
UQcdty,ARG,4
rGLgHu,ARG,4
EErWRY,OMA,4
rHkogK,JAX,4
odDHfu,ARG,4
DmkjLI,OMA,4
IxVamz,JAX,4
pMrPEO,OMA,4
tWLaVM,OMA,4
IhXexQ,JAX,4
qdDmwG,ARG,4
hjoWAs,ARG,4
OBNiFr,ARG,4
BNkZax,OMA,4
KqYAOY,JAX,4
HLBWad,ARG,4
GgDdTS,OMA,4
LJLYWI,OMA,4
zDeeXQ,OMA,4
krUCVf,ARG,4
BEGWyJ,OMA,4
hcOBNf,ARG,4
xhrqMP,ATL,4
aOSrjd,JAX,4
ZQqJND,ARG,4
cDgHGb,ARG,4
VpzlyF,JAX,4
TJMXbY,JAX,4
zTwaPK,OMA,4
cdyloO,OMA,4
HmNGwP,ARG,4
EKWent,ARG,4
XGDhKT,ATL,4
kPZUDJ,OMA,4
cfndtu,ATL,4
fusrrz,OMA,4
INRmBP,ARG,4
CNPeUl,ARG,4
TxcAUL,ARG,4
gFEfDm,ARG,4
mKYDbR,ARG,4
ZSTeUi,OMA,4
HvpiFA,OMA,4
IGUpNj,ARG,4
bNPTub,ATL,4
XxnhIY,ARG,4
BzbAnc,ATL,4
FFssLV,OMA,4
qWgixK,OMA,4
FIyidf,OMA,4
Rdwtfp,ARG,4
xCxBcN,JAX,4
kIrwJl,OMA,4
edlbtv,ARG,4
YxbgEY,ARG,4
UElYio,ARG,4
CrQNCu,OMA,4
AFWSNR,JAX,4
OIRHZJ,ARG,4
HPftwL,ATL,4
RKbtrj,OMA,4
ctRtff,OMA,4
MLIcaY,ARG,4
XGFyuV,ARG,4
QVmXHu,OMA,4
fYcxwT,ATL,4
ZPRReu,OMA,4
IySEkr,ARG,4
Lhzptp,JAX,4
GqIpNu,ARG,4
LjZXKW,JAX,4
FufTto,ARG,4
vnMSon,ATL,4
DwDLqY,OMA,4
JZTiEQ,ARG,4
HgIPen,OMA,4
SfufUW,ARG,4
TWUVVN,JAX,4
NwVIOQ,ARG,4
OoHBfH,OMA,4
JbnxVM,ARG,4
rOcrME,ARG,4
RgOnTV,ATL,4
WoztRl,OMA,4
llzXoi,ATL,4
IUZDcw,ARG,4
qXVYjP,ARG,4
yHQhtP,ATL,4
IwbmQF,OMA,4
pFiGLD,JAX,4
WVOpQY,OMA,4
uIKtXp,ARG,4
fHqaKk,ARG,4
sEOcYE,OMA,4
gVuVVn,OMA,4
BcrMsA,ARG,4
oZQTuH,ARG,4
AtAEeT,ARG,4
aqQXbI,ARG,4
vnQdkG,ARG,4
jTUKoo,JAX,4
DgHgPD,OMA,4
brKvZY,ARG,4
Vykjcs,ARG,4
scFaQZ,JAX,4
mOgmFL,ARG,4
RmeSil,ARG,4
StHKxg,OMA,4
SVJGjc,JAX,4
sVfkCR,ARG,4
LSOvvl,ARG,4
haBsiQ,ARG,4
mAKzyd,JAX,4
UTEjYi,ATL,4
jTuhQU,OMA,4
oGDmGD,OMA,4
BxgDaD,OMA,4
AeoMTk,OMA,4
eomYAo,ARG,4
EDXBve,OMA,4
TZJADd,JAX,4
OmShkj,OMA,4
UVGveN,ARG,4
zGjyrB,ARG,4
rlZOjz,JAX,4
aoYvYy,ATL,4
pERhOJ,ARG,4
KydNTp,OMA,4
ACEwvY,JAX,4
XzxQnJ,OMA,4
uGUmhj,JAX,4
VFHZJc,JAX,4
ervJxW,ARG,4
JqmsMK,JAX,4
qQfDfB,ARG,4
YhpeXo,ATL,4
hSQtIM,ARG,4
QgmfGV,ARG,4
SdwEtU,ARG,4
GqAhZd,ARG,4
mAEvCA,OMA,4
UUtHKk,OMA,4
wVAQic,ARG,4
eFZWxn,ARG,4
ESzAEZ,ATL,4
ZCPFBI,ARG,4
manncx,OMA,4
UDZkhc,OMA,4
rxeqpq,ARG,4
pIdgtf,ARG,4
qwBbuM,ARG,4
bknBrr,OMA,4
rIJwod,ATL,4
EZCUPu,ARG,4
boKEuL,JAX,4
TltNSW,ARG,4
ZkQEer,ARG,4
CePkML,ARG,4
aBpPVS,ARG,4
HiWgzt,ARG,4
NlmzQa,ATL,4
rCeAbx,OMA,4
ENcgUF,OMA,4
sQtHzv,OMA,4
UHftaO,ARG,4
UeEsoN,ARG,4
oBeOZO,ARG,4
ipFcCE,OMA,4
Iwrzfq,OMA,4
jbIQnF,ARG,4
HoNLnc,OMA,4
ReUaLH,ATL,5
OzxcJF,JAX,5
CXWnXM,ARG,5
HIAEfh,ARG,5
AcEBDi,JAX,5
qxeoaE,OMA,5
vdDlHe,OMA,5
pnjJyd,OMA,5
tqblzW,OMA,5
tvFDtn,OMA,5
ymcohb,ARG,5
uFlcLL,JAX,5
SRUmRC,OMA,5
UetiUz,ARG,5
AkeYDr,ARG,5
SkVgaY,JAX,5
EEFoSd,JAX,5
sKBBSm,ARG,5
tyKQkM,JAX,5
wWJMeE,OMA,5
JVAuMq,ARG,5
XleXkk,OMA,5
DHAMlZ,JAX,5
ghwazO,ARG,5
XOjHij,ATL,5
BoHgcy,ARG,5
NkCkli,OMA,5
FmRLYC,ATL,5
KUNTRw,ATL,5
nrNOzU,OMA,5
DXNjty,ARG,5
quTgUj,OMA,5
FPWppM,ARG,5
sEMjwT,ARG,5
AaIdzb,ATL,5
UBStYK,JAX,5
aSIWls,OMA,5
KemGQa,OMA,5
uiSDPa,ARG,5
golMWj,OMA,5
WvaDIL,ATL,5
pXFENR,OMA,5
DEcKqP,JAX,5
WlmqLv,ARG,5
WranFq,JAX,5
ujGNxm,ATL,5
PJdHzO,OMA,5
pkJAKF,ARG,5
ypjoEA,ARG,5
tVMcKw,ARG,5
bNUYwq,JAX,5
HwKoCl,ARG,5
TBxSNx,ARG,5
YVdqcT,JAX,5
yzLLRV,ATL,5
ZAfRWP,ARG,5
ecxdct,ARG,5
WSCnlS,ARG,5
DJZvjH,JAX,5
YjUsmy,OMA,5
MvqOUl,JAX,5
tKFlUA,OMA,5
urnqsY,JAX,5
XJWnjG,ARG,5
WTvmpK,ARG,5
KLnoUm,OMA,5
JqaKwJ,ARG,5
qYkUSQ,JAX,5
jXUWfG,JAX,5
iUEiiG,ARG,5
gDIhIW,OMA,5
mGTdLI,ARG,5
zOcNbh,JAX,5
SdTWax,ARG,5
bACwnM,ARG,5
rUKZZS,ARG,5
PMhssu,JAX,5
MlZhNU,ARG,5
wotpOH,OMA,5
rLBFYJ,OMA,5
mqjuOB,OMA,5
SVQAnZ,ARG,5
RkVbAo,JAX,5
NOWXGg,ATL,5
xKmZPn,ARG,5
AKhGXS,OMA,5
sKvaGA,OMA,5
OZXWZe,ARG,5
EwaXMA,ATL,5
pOpeXk,ARG,5
BVtXUp,ARG,5
BhCbbI,ARG,5
oXlHqQ,OMA,5
ULsigt,JAX,5
AfJTGJ,OMA,5
khTTHA,OMA,5
UxBLuR,JAX,5
Ajdggk,JAX,5
OlXcKI,ARG,5
fSbNdE,ARG,5
MSraZg,ARG,5
wAkhZx,ARG,5
GpFpCG,OMA,5
ArnQGH,ARG,5
PaLXRm,OMA,5
pThBdm,OMA,5
HTLfLJ,OMA,5
hFRlJL,ARG,5
Crdfnf,ATL,5
umScnF,OMA,5
ZwdoJn,OMA,5
ZkaLpY,OMA,5
aUOmGo,ARG,5
qFkaoQ,OMA,5
ryfuqA,ARG,5
rrBSxF,ARG,5
BWpXAD,ARG,5
bEAFUx,OMA,5
gzAuPB,JAX,5
jwvYZV,ARG,5
gVrHvJ,JAX,5
ljRFza,ARG,5
LwmAjx,JAX,5
caekpZ,JAX,5
rHBguK,ARG,5
GhZUAn,ARG,5
uZJfWu,ARG,5
TGaOGE,OMA,5
efzZyF,OMA,5
SZJnLD,OMA,5
lISGuP,ARG,5
qyBmwI,ARG,5
mTrfdL,ARG,5
iQNTwD,ARG,5
YEDeGO,OMA,5
oxFZFg,ARG,5
AHQjtV,ARG,5
QSQjwJ,ATL,5
bCjKaE,ARG,5
QuRvyU,JAX,5
bfZSDk,ARG,5
FKouET,ARG,5
hStWrl,ARG,5
LZpWRk,ARG,5
NtCgAo,ATL,5
StOJof,JAX,5
ZkiMzp,ATL,5
toHoCK,ARG,5
xxbDoI,ATL,5
QELqMb,ARG,5
zIKjtW,ARG,5
ccHbMK,OMA,5
QdDqVw,ARG,5
VhfeCm,ARG,5
YsbrMK,ARG,5
LUdUff,ATL,5
vOKkRr,ARG,5
YMdCEg,ARG,5
ezCvFL,ARG,5
bpUpTU,OMA,5
otzhEI,OMA,5
JcEdYM,ARG,5
OxPBvb,ARG,5
UriaiX,ARG,5
uKSkeU,OMA,5
oiBmQQ,JAX,5
TyqmJZ,ARG,5
agHoOI,ARG,5
WQMLHz,OMA,5
RxTEeG,ARG,5
DZgBJL,JAX,5
KrfRAj,ARG,5
HGWYOK,ARG,5
IeQJrI,ARG,5
uLaVlt,ARG,5
DupBYF,ARG,5
pAgHYx,ATL,5
xjUeHm,ARG,5
QwMqrD,ARG,5
JjQEsz,ARG,5
vRURkv,JAX,5
ZQqLwU,ARG,5
rJaQQb,JAX,5
awrnwo,ARG,5
hYVJpK,ARG,5
NqwPkK,OMA,5
CZWEMG,ARG,5
mOeTen,ARG,5
OJMahI,ARG,5
CmkvCW,ATL,5
krApYh,ARG,5
ZTnVpq,OMA,5
awJPJv,OMA,5
HmCIcb,OMA,5
XtNgBb,OMA,5
rUtCpU,ARG,5
uQFhGw,ARG,5
vbwtLK,ATL,5
Jlyrzi,ATL,5
ZhWpwi,JAX,5
UHokpC,ATL,5
MbZwzw,OMA,5
tueesl,JAX,5
jnYJKJ,OMA,5
HpDdat,ARG,5
VJbsoD,JAX,5
sWqNTV,OMA,5
yMFyZy,ARG,5
YjMokk,OMA,5
NOlSsS,ARG,5
LygxxS,JAX,5
LGTFub,OMA,5
dLuYEV,ARG,5
oWSJUm,ARG,5
nUfAZx,ATL,5
XaVJSk,OMA,5
ZMRsBu,ARG,5
lqrOtD,OMA,5
SVgTBY,JAX,5
YUetrb,ATL,5
RzgJwQ,OMA,5
hdOkaB,ATL,5
holkpY,OMA,5
wgxIix,ARG,5
OPkzmy,ATL,5
JoQBUP,JAX,5
RZOGmQ,ARG,5
TbQYjk,OMA,5
veWCbW,JAX,5
saWlVA,ARG,5
uSKTTM,ARG,5
EeGnxy,ARG,5
QjifAL,ARG,5
ncLBCC,ARG,5
LdTyYG,ATL,5
EGuBlV,JAX,5
mEQCTK,ARG,5
mEEgvC,JAX,5
GuNwDO,ARG,5
FrDmZy,OMA,5
zuJrFM,ATL,5
yCyfIc,OMA,5
RhVkDz,OMA,5
yXGvna,ARG,5
dYrMgO,ARG,5
saDCfd,ARG,5
ryDAKA,OMA,5
smiSjX,JAX,5
qrkeUy,ATL,5
yFLbBt,JAX,5
MYUIqO,JAX,5
TzKXaZ,ATL,5
FDEOnE,ARG,5
nkauJm,ARG,5
VZBoAx,ARG,5
fSWIwJ,OMA,5
LEDCgk,JAX,5
njosyw,ARG,5
RBycZm,OMA,5
ABJqEg,OMA,5
IJcKEU,ARG,5
zDdKwg,OMA,5
AgrtLs,ATL,5
svpogW,ARG,5
IIMjVT,ARG,5
JRRSQU,OMA,5
CLEIDg,JAX,5
ErhJXF,ARG,5
UIfgTf,OMA,5
spnKUS,JAX,5
bokYXb,ARG,5
yTNtFd,ARG,5
Orojal,OMA,5
OdxTom,ARG,5
VqsCWg,ATL,5
fjJcMS,JAX,5
yCdbga,ARG,5
yhJSMt,JAX,5
dXHPZs,OMA,5
pcJbMi,JAX,5
ASnrLM,JAX,5
CpYfmw,OMA,5
nnIfSE,OMA,5
dYhFLS,ARG,5
orVGio,OMA,5
XOzbBe,ATL,5
cJFNWS,OMA,5
cVFFaf,ARG,5
OiMFtW,OMA,5
vlnVel,OMA,5
xvPVYR,JAX,5
VNaXDx,ARG,5
RUBAhj,ARG,5
MtIYkW,OMA,5
vZxknn,ARG,5
vkvwvN,ARG,5
IDWiqN,ARG,5
aKyFMT,ATL,5
cNbGnS,ATL,5
LrFvix,ATL,5
EPvtGb,ARG,5
rmFKnb,OMA,5
YRohmq,OMA,5
tPTsEc,ATL,5
gsfFTE,JAX,5
DnJAhk,ARG,5
Vzuziv,OMA,5
abHYsw,OMA,5
knhYyP,ATL,5
kSzIKU,ATL,5
oRfoyL,OMA,5
AxwMFW,ARG,5
mawDek,JAX,5
SIIRrE,ARG,5
stLNlR,ARG,5
xEFERQ,OMA,5
KSfgay,ARG,5
rPYpNw,OMA,5
mwqFnh,ARG,5
MpdgJL,ATL,5
hraCtl,ARG,5
wayvMb,ARG,5
ERUtub,OMA,5
XGTGYp,ARG,5
bDmKrj,OMA,5
nuoCXD,ARG,5
QcFALo,ATL,5
RcNsQu,OMA,5
gkNLUN,ATL,5
